Musical,Song,Text
Merrily We Roll Along,"Franklin Shepard, Inc.",And you know what?
Merrily We Roll Along,"Franklin Shepard, Inc.",I miss it and I want it back
Merrily We Roll Along,"Franklin Shepard, Inc.",Look...
Merrily We Roll Along,"Franklin Shepard, Inc.",Nothing permanent has happened
Merrily We Roll Along,"Franklin Shepard, Inc.",Just a temporary kink
Merrily We Roll Along,"Franklin Shepard, Inc.",Friendship's something you don't really lose…
Merrily We Roll Along,"Franklin Shepard, Inc.",Ladies and gentlemen
Merrily We Roll Along,"Franklin Shepard, Inc.",Don't let me lose the greatest composer any lyricist has ever had
Merrily We Roll Along,"Franklin Shepard, Inc.","Phone him, write him, stop him on the street"
Merrily We Roll Along,"Franklin Shepard, Inc.","You'll recognize him, he's the one going through his checkbook"
Merrily We Roll Along,"Franklin Shepard, Inc.",And tell that man to get back to his piano
Merrily We Roll Along,"Franklin Shepard, Inc.",Very sneaky how it happens
Merrily We Roll Along,"Franklin Shepard, Inc.",Every day you're on the brink
Merrily We Roll Along,"Franklin Shepard, Inc.","First the prizes, then the interviews—"
Merrily We Roll Along,"Franklin Shepard, Inc.","Oh, my God, I think it's happened"
Merrily We Roll Along,"Franklin Shepard, Inc.",Stop me quick before I sink
Merrily We Roll Along,"Franklin Shepard, Inc.",One more triumph that I can't refuse—
Merrily We Roll Along,"Franklin Shepard, Inc.","In case you didn't notice, this is my first time on TV and my last"
Merrily We Roll Along,"Franklin Shepard, Inc.","No, here's the point, whatever happens—"
Merrily We Roll Along,"Franklin Shepard, Inc.",Then we'll all go have a drink—
Merrily We Roll Along,"Franklin Shepard, Inc.","That's the guy I love, the fella who's"
Merrily We Roll Along,"Franklin Shepard, Inc.",Inside—
Merrily We Roll Along,"Franklin Shepard, Inc.","""Mutter mutter mutter mutter, quick, Jerome"
Merrily We Roll Along,"Franklin Shepard, Inc.",Get the president
Merrily We Roll Along,"Franklin Shepard, Inc.",There's a crazy man
Merrily We Roll Along,"Franklin Shepard, Inc.","On my TV screen!"""
Merrily We Roll Along,"Franklin Shepard, Inc.",Inside—
Merrily We Roll Along,"Franklin Shepard, Inc.",Bzzz! Bzzz! Drrring!—
Merrily We Roll Along,"Franklin Shepard, Inc.",Inside
Merrily We Roll Along,"Franklin Shepard, Inc.",Franklin Shepard—
Merrily We Roll Along,"Franklin Shepard, Inc.","Just write him care of Any Bank, U.S.A.—"
Merrily We Roll Along,"Franklin Shepard, Inc.",Inc.!
Merrily We Roll Along,Second Transition,Some roads are soft
Merrily We Roll Along,Second Transition,And some are bumpy
Merrily We Roll Along,Second Transition,Some roads you really fly
Merrily We Roll Along,Second Transition,Some rides are rough
Merrily We Roll Along,Second Transition,And leave you jumpy
Merrily We Roll Along,Second Transition,Why make it tough
Merrily We Roll Along,Second Transition,By getting grumpy?
Merrily We Roll Along,Second Transition,Plenty of roads to try
Merrily We Roll Along,Second Transition,1972...
Merrily We Roll Along,Second Transition,1971...
Merrily We Roll Along,Second Transition,One trip (Some roads are soft)
Merrily We Roll Along,Second Transition,All you get (And some are bumpy)
Merrily We Roll Along,Second Transition,Is one quick ride (Some roads you really fly)
Merrily We Roll Along,Second Transition,Look around a bit
Merrily We Roll Along,Second Transition,One quick ride (Some roads are rough and leave you jumpy)
Merrily We Roll Along,Second Transition,Through the countryside (Why make it tough by getting grumpy?)
Merrily We Roll Along,Second Transition,Stay on the track (Plenty of roads to try)
Merrily We Roll Along,Second Transition,1970...
Merrily We Roll Along,Second Transition,Some roads you really fly
Merrily We Roll Along,Second Transition,1969...
Merrily We Roll Along,Second Transition,How does it start to go?
Merrily We Roll Along,Second Transition,Does it slip away slow
Merrily We Roll Along,Second Transition,So you never even notice it's happening?
Merrily We Roll Along,Second Transition,1968...
Merrily We Roll Along,Old Friends,Hey!
Merrily We Roll Along,Old Friends,Here's to us—
Merrily We Roll Along,Old Friends,Who's like us?
Merrily We Roll Along,Old Friends,Damn few
Merrily We Roll Along,Old Friends,"Hey, old friend"
Merrily We Roll Along,Old Friends,"Are you okay, old friend?"
Merrily We Roll Along,Old Friends,"What do you say, old friend?"
Merrily We Roll Along,Old Friends,Are we or are we unique?
Merrily We Roll Along,Old Friends,Time goes by
Merrily We Roll Along,Old Friends,Everything else keeps changing
Merrily We Roll Along,Old Friends,You and I
Merrily We Roll Along,Old Friends,We get continued next week
Merrily We Roll Along,Old Friends,Most friends fade
Merrily We Roll Along,Old Friends,Or they don't make the grade
Merrily We Roll Along,Old Friends,New ones are quickly made
Merrily We Roll Along,Old Friends,"And in a pinch, sure, they'll do"
Merrily We Roll Along,Old Friends,"But us, old friend"
Merrily We Roll Along,Old Friends,"What's to discuss, old friend?"
Merrily We Roll Along,Old Friends,Here's to us—
Merrily We Roll Along,Old Friends,Who's like us?
Merrily We Roll Along,Old Friends,Damn few!
Merrily We Roll Along,Old Friends,"So, old friend"
Merrily We Roll Along,Old Friends,"Fill me in slow, old friend—"
Merrily We Roll Along,Old Friends,"Start from hello, old friend"
Merrily We Roll Along,Old Friends,"I want the when, where, and how"
Merrily We Roll Along,Old Friends,Old friends
Merrily We Roll Along,Old Friends,Do tend to become old habit—
Merrily We Roll Along,Old Friends,Never knew
Merrily We Roll Along,Old Friends,How much I missed you till now
Merrily We Roll Along,Old Friends,Most friends fade
Merrily We Roll Along,Old Friends,Or they don't make the grade
Merrily We Roll Along,Old Friends,New ones are quickly made
Merrily We Roll Along,Old Friends,"Some of them worth something, too"
Merrily We Roll Along,Old Friends,"But us, old friends—"
Merrily We Roll Along,Old Friends,"What's to discuss, old friends?"
Merrily We Roll Along,Old Friends,Tell you something:
Merrily We Roll Along,Old Friends,Good friends point out your lies
Merrily We Roll Along,Old Friends,Whereas old friends live and let live
Merrily We Roll Along,Old Friends,Good friends like and advise
Merrily We Roll Along,Old Friends,Whereas old friends love and forgive
Merrily We Roll Along,Old Friends,And old friends let you go your own way—
Merrily We Roll Along,Old Friends,Help you find your own way—
Merrily We Roll Along,Old Friends,Let you off when you're wrong—
Merrily We Roll Along,Old Friends,If you're wrong—
Merrily We Roll Along,Old Friends,When you're wrong—
Merrily We Roll Along,Old Friends,"Right or wrong, the point is:"
Merrily We Roll Along,Old Friends,Old friends shouldn't care if you're wrong
Merrily We Roll Along,Old Friends,"Should, but not for too long"
Merrily We Roll Along,Old Friends,What's too long?
Merrily We Roll Along,Old Friends,If you're wrong!
Merrily We Roll Along,Old Friends,When you're wrong!
Merrily We Roll Along,Old Friends,The thing is:
Merrily We Roll Along,Old Friends,Old friends do leave their brands on you
Merrily We Roll Along,Old Friends,But old friends shouldn't compete
Merrily We Roll Along,Old Friends,Old friends don't make demands on you—
Merrily We Roll Along,Old Friends,Should make demands on you—
Merrily We Roll Along,Old Friends,"Well, don't make demands you can't meet"
Merrily We Roll Along,Old Friends,"Well, what's the"
Merrily We Roll Along,Old Friends,Point of demands you can meet?
Merrily We Roll Along,Old Friends,"Well, there's a time for demands"
Merrily We Roll Along,Old Friends,Whether you meet them or not—
Merrily We Roll Along,Old Friends,No. You are never wrong. Never. The last time you admitted you were wrong was one cold Tuesday back in Chicago in December 1954!
Merrily We Roll Along,Old Friends,"If you were right, I'd be the first to admit it. But with you, there is no other side. There's only your way and the wrong way!"
Merrily We Roll Along,Old Friends,"Guys, fellas, boys, buddies, c'mon. Aargh!"
Merrily We Roll Along,Old Friends,"Hey, old friends"
Merrily We Roll Along,Old Friends,How do we stay old friends?
Merrily We Roll Along,Old Friends,"Who is to say, old friends"
Merrily We Roll Along,Old Friends,How an old friendship survives?
Merrily We Roll Along,Old Friends,One day chums
Merrily We Roll Along,Old Friends,Having a laugh a minute
Merrily We Roll Along,Old Friends,One day comes
Merrily We Roll Along,Old Friends,And they're a part of your lives
Merrily We Roll Along,Old Friends,New friends pour
Merrily We Roll Along,Old Friends,Through the revolving door
Merrily We Roll Along,Old Friends,Maybe there's one that's more
Merrily We Roll Along,Old Friends,"If you find one, that'll do"
Merrily We Roll Along,Old Friends,"But us, old friends"
Merrily We Roll Along,Old Friends,"What's to discuss, old friends?"
Merrily We Roll Along,Old Friends,Here's to us
Merrily We Roll Along,Old Friends,Who's like us?
Merrily We Roll Along,Old Friends,Two old friends—
Merrily We Roll Along,Old Friends,"Fewer won't do, old friends—"
Merrily We Roll Along,Old Friends,Gotta have two old friends
Merrily We Roll Along,Old Friends,Helping you balance along
Merrily We Roll Along,Old Friends,One upbraids you
Merrily We Roll Along,Old Friends,For your faults and fancies
Merrily We Roll Along,Old Friends,One persuades you
Merrily We Roll Along,Old Friends,That the other one's
Merrily We Roll Along,Old Friends,Wrong
Merrily We Roll Along,Old Friends,Most friends fade
Merrily We Roll Along,Old Friends,Or they don't make the grade
Merrily We Roll Along,Old Friends,New ones are quickly made
Merrily We Roll Along,Old Friends,Perfect as long as they're new
Merrily We Roll Along,Old Friends,"But us, old friends"
Merrily We Roll Along,Old Friends,"What's to discuss, old friends?"
Merrily We Roll Along,Old Friends,Here's to us!
Merrily We Roll Along,Old Friends,Who's like us?
Merrily We Roll Along,Old Friends,Damn few!
Merrily We Roll Along,Growing Up,Mmm
Merrily We Roll Along,Growing Up,"Thanks, old friends..."
Merrily We Roll Along,Growing Up,Mmm
Merrily We Roll Along,Growing Up,Keep reminding me...
Merrily We Roll Along,Growing Up,Frank's old friends
Merrily We Roll Along,Growing Up,Always seem to come through
Merrily We Roll Along,Growing Up,"Frank will, too..."
Merrily We Roll Along,Growing Up,"So, old friends"
Merrily We Roll Along,Growing Up,Now it's time to start growing up
Merrily We Roll Along,Growing Up,Taking charge
Merrily We Roll Along,Growing Up,Seeing things as they are
Merrily We Roll Along,Growing Up,Facing facts
Merrily We Roll Along,Growing Up,Not escaping them
Merrily We Roll Along,Growing Up,Still with dreams
Merrily We Roll Along,Growing Up,Just reshaping them
Merrily We Roll Along,Growing Up,Growing up...
Merrily We Roll Along,Growing Up,Charley is a hothead
Merrily We Roll Along,Growing Up,Charley won't budge
Merrily We Roll Along,Growing Up,Charley is a friend
Merrily We Roll Along,Growing Up,Charley is a screamer
Merrily We Roll Along,Growing Up,Charley won't bend
Merrily We Roll Along,Growing Up,Charley's in your corner
Merrily We Roll Along,Growing Up,Mary is a dreamer
Merrily We Roll Along,Growing Up,Mary's a friend
Merrily We Roll Along,Growing Up,Mary is a nudge
Merrily We Roll Along,Growing Up,Mary is a purist
Merrily We Roll Along,Growing Up,Charley's a judge
Merrily We Roll Along,Growing Up,Charley is a dropout
Merrily We Roll Along,Growing Up,"Everything's a ""copout"""
Merrily We Roll Along,Growing Up,Why is it old friends
Merrily We Roll Along,Growing Up,Don't want old friends to change?
Merrily We Roll Along,Growing Up,Every road has a turning
Merrily We Roll Along,Growing Up,That's the way you keep learning
Merrily We Roll Along,Growing Up,"So, old friеnds"
Merrily We Roll Along,Growing Up,Don't you see we can have it all
Merrily We Roll Along,Growing Up,Moving on
Merrily We Roll Along,Growing Up,Getting out of thе past?
Merrily We Roll Along,Growing Up,Solving dreams
Merrily We Roll Along,Growing Up,Not just trusting them
Merrily We Roll Along,Growing Up,Taking dreams
Merrily We Roll Along,Growing Up,Readjusting them
Merrily We Roll Along,Growing Up,Growing up
Merrily We Roll Along,Growing Up,Growing up...
Merrily We Roll Along,Growing Up,Trying things
Merrily We Roll Along,Growing Up,Being flexible
Merrily We Roll Along,Growing Up,Bending with the road
Merrily We Roll Along,Growing Up,Adding dreams
Merrily We Roll Along,Growing Up,When the others don't last
Merrily We Roll Along,Growing Up,Growing up
Merrily We Roll Along,Growing Up,Understanding that growing never ends
Merrily We Roll Along,Growing Up,Like old dreams—
Merrily We Roll Along,Growing Up,Some old dreams—
Merrily We Roll Along,Growing Up,Like old friends
Merrily We Roll Along,Growing Up,"Mmm, mmm"
Merrily We Roll Along,Growing Up,"Life is knowing what you want, darling"
Merrily We Roll Along,Growing Up,That's the only thing to know
Merrily We Roll Along,Growing Up,"As I told you moons ago, darling"
Merrily We Roll Along,Growing Up,Nothing wrong with wanting...
Merrily We Roll Along,Growing Up,"Nothing wrong with wanting me, darling"
Merrily We Roll Along,Growing Up,Also nothing wrong with not
Merrily We Roll Along,Growing Up,Though it's only fair that
Merrily We Roll Along,Growing Up,You should be aware that
Merrily We Roll Along,Growing Up,I want you a lot
Merrily We Roll Along,Growing Up,Growing up
Merrily We Roll Along,Growing Up,Means admitting
Merrily We Roll Along,Growing Up,The things you want the most
Merrily We Roll Along,Growing Up,Can't pursue
Merrily We Roll Along,Growing Up,Every possible line
Merrily We Roll Along,Growing Up,Letting go
Merrily We Roll Along,Growing Up,Making choices
Merrily We Roll Along,Growing Up,Ignoring all
Merrily We Roll Along,Growing Up,Other voices
Merrily We Roll Along,Growing Up,Including mine
Merrily We Roll Along,Growing Up,You're divine...
Merrily We Roll Along,Growing Up,"You decide on what you want, darling"
Merrily We Roll Along,Growing Up,Not on what you think you should
Merrily We Roll Along,Growing Up,"Not on what you want to want, darling"
Merrily We Roll Along,Growing Up,Not from force of habit
Merrily We Roll Along,Growing Up,"Once it's clearly understood, darling"
Merrily We Roll Along,Growing Up,Better go and grab it
Merrily We Roll Along,Growing Up,"Things can slip away for good, darling"
Merrily We Roll Along,Growing Up,What is it you really—?
Merrily We Roll Along,Growing Up,Hm?
Merrily We Roll Along,Third Transition,Yesterday is done
Merrily We Roll Along,Third Transition,See the pretty countryside
Merrily We Roll Along,Third Transition,See the pretty countryside
Merrily We Roll Along,Third Transition,"Merrily we roll along, roll along"
Merrily We Roll Along,Third Transition,Gathering dreams
Merrily We Roll Along,Third Transition,Traveling's the fun
Merrily We Roll Along,Third Transition,Traveling’s the fun
Merrily We Roll Along,Third Transition,Flashing by the countryside
Merrily We Roll Along,Third Transition,Flashing by the countryside
Merrily We Roll Along,Third Transition,"Everybody merrily, merrily"
Merrily We Roll Along,Third Transition,Following dreams
Merrily We Roll Along,Third Transition,Rolling along…
Merrily We Roll Along,Third Transition,Rolling along…
Merrily We Roll Along,Third Transition,Rolling along…
Merrily We Roll Along,Third Transition,Rolling along…
Merrily We Roll Along,Not a Day Goes by,Not a day goes by
Merrily We Roll Along,Not a Day Goes by,Not a single day
Merrily We Roll Along,Not a Day Goes by,But you're somewhere a part of my life
Merrily We Roll Along,Not a Day Goes by,And it looks like you'll stay
Merrily We Roll Along,Not a Day Goes by,As the days go by
Merrily We Roll Along,Not a Day Goes by,"I keep thinking, when does it end?"
Merrily We Roll Along,Not a Day Goes by,Where's the day I'll have started forgetting?
Merrily We Roll Along,Not a Day Goes by,But I just go on
Merrily We Roll Along,Not a Day Goes by,Thinking and sweating
Merrily We Roll Along,Not a Day Goes by,And cursing and crying
Merrily We Roll Along,Not a Day Goes by,And turning and reaching
Merrily We Roll Along,Not a Day Goes by,And waking and dying
Merrily We Roll Along,Not a Day Goes by,And no
Merrily We Roll Along,Not a Day Goes by,Not a day goes by
Merrily We Roll Along,Not a Day Goes by,Not a blessed day
Merrily We Roll Along,Not a Day Goes by,But you're still somehow part of my life
Merrily We Roll Along,Not a Day Goes by,And you won't go away
Merrily We Roll Along,Not a Day Goes by,So there's hell to pay
Merrily We Roll Along,Not a Day Goes by,And until I die
Merrily We Roll Along,Not a Day Goes by,I'll die day after day
Merrily We Roll Along,Not a Day Goes by,After day after day
Merrily We Roll Along,Not a Day Goes by,After day after day
Merrily We Roll Along,Not a Day Goes by,After day
Merrily We Roll Along,Not a Day Goes by,Till the days go by
Merrily We Roll Along,Not a Day Goes by,Till the days go by
Merrily We Roll Along,Not a Day Goes by,Till the days go by
Merrily We Roll Along,Now You Know,So you made a mistake
Merrily We Roll Along,Now You Know,So you're singing the blues
Merrily We Roll Along,Now You Know,"So you'll take some time, go visit some places—"
Merrily We Roll Along,Now You Know,You gotta be somewhere
Merrily We Roll Along,Now You Know,Where there's nothing to remind you—
Merrily We Roll Along,Now You Know,Right?
Merrily We Roll Along,Now You Know,What you need is a break
Merrily We Roll Along,Now You Know,I'll arrange a nice cruise
Merrily We Roll Along,Now You Know,You'll relax a bit and see some new faces—
Merrily We Roll Along,Now You Know,You gotta do something
Merrily We Roll Along,Now You Know,Only never look behind you
Merrily We Roll Along,Now You Know,Right?
Merrily We Roll Along,Now You Know,Best thing that ever could have happened—
Merrily We Roll Along,Now You Know,Right.
Merrily We Roll Along,Now You Know,So you'll sit in the sun
Merrily We Roll Along,Now You Know,You'll come back with a tan
Merrily We Roll Along,Now You Know,Then we'll do that show you've always been talking
Merrily We Roll Along,Now You Know,The side is retired
Merrily We Roll Along,Now You Know,So we start another inning—
Merrily We Roll Along,Now You Know,Right?
Merrily We Roll Along,Now You Know,On a boat it's such fun—
Merrily We Roll Along,Now You Know,You'll come back a changed man—
Merrily We Roll Along,Now You Know,I've had lots of guests and no one's squawking—
Merrily We Roll Along,Now You Know,Feels like an ending
Merrily We Roll Along,Now You Know,But it's really a beginning—
Merrily We Roll Along,Now You Know,Right?
Merrily We Roll Along,Now You Know,Best thing that ever could have happened—
Merrily We Roll Along,Now You Know,Best thing that ever could have happened
Merrily We Roll Along,Now You Know,One more thing not to think about…
Merrily We Roll Along,Now You Know,"I say, best thing that ever could have happened—"
Merrily We Roll Along,Now You Know,It was all getting much too complicated—
Merrily We Roll Along,Now You Know,Right!
Merrily We Roll Along,Now You Know,"All right, now you know:"
Merrily We Roll Along,Now You Know,Life is crummy
Merrily We Roll Along,Now You Know,"Well, now you know"
Merrily We Roll Along,Now You Know,"I mean, big surprise:"
Merrily We Roll Along,Now You Know,People love you and tell you lies
Merrily We Roll Along,Now You Know,Bricks can tumble from clear blue skies
Merrily We Roll Along,Now You Know,Put your dimple down
Merrily We Roll Along,Now You Know,Now you know
Merrily We Roll Along,Now You Know,"Okay, there you go—"
Merrily We Roll Along,Now You Know,That's the sum of it
Merrily We Roll Along,Now You Know,Now you know
Merrily We Roll Along,Now You Know,It's called flowers wilt
Merrily We Roll Along,Now You Know,It's called apples rot
Merrily We Roll Along,Now You Know,It's called thieves get rich and saints get shot
Merrily We Roll Along,Now You Know,It's called God don't answer prayers a lot
Merrily We Roll Along,Now You Know,"Okay, now you know"
Merrily We Roll Along,Now You Know,"Okay, now you know"
Merrily We Roll Along,Now You Know,Now forget it
Merrily We Roll Along,Now You Know,Don't fall apart at the seams
Merrily We Roll Along,Now You Know,It's called letting go your illusions
Merrily We Roll Along,Now You Know,And don't confuse them with dreams
Merrily We Roll Along,Now You Know,If the going's slow
Merrily We Roll Along,Now You Know,Don't regret it
Merrily We Roll Along,Now You Know,And don't let's go to extremes
Merrily We Roll Along,Now You Know,It's called what's your choice?
Merrily We Roll Along,Now You Know,It's called count to ten
Merrily We Roll Along,Now You Know,"It's called burn your bridges, start again"
Merrily We Roll Along,Now You Know,You should burn them every now and then
Merrily We Roll Along,Now You Know,Or you'll never grow!
Merrily We Roll Along,Now You Know,Because now you grow
Merrily We Roll Along,Now You Know,That’s the killer is
Merrily We Roll Along,Now You Know,Now you grow
Merrily We Roll Along,Now You Know,"You're right, nothing's fair"
Merrily We Roll Along,Now You Know,And it's all a plot
Merrily We Roll Along,Now You Know,And tomorrow doesn't look too hot—
Merrily We Roll Along,Now You Know,"Right, you better look at what you got:"
Merrily We Roll Along,Now You Know,"Over here, hello?"
Merrily We Roll Along,Now You Know,"Okay, now you know"
Merrily We Roll Along,Now You Know,Right?
Merrily We Roll Along,Now You Know,So you'll find a new gal—
Merrily We Roll Along,Now You Know,So you'll write a new play—
Merrily We Roll Along,Now You Know,"In a month or two, you're going to thank us"
Merrily We Roll Along,Now You Know,You may have missed one road
Merrily We Roll Along,Now You Know,But there's plenty more to follow
Merrily We Roll Along,Now You Know,Right?
Merrily We Roll Along,Now You Know,We'll go through the canal
Merrily We Roll Along,Now You Know,Up the coast to L.A.
Merrily We Roll Along,Now You Know,You'll come see the place I'm building at Trancas—
Merrily We Roll Along,Now You Know,"You hang around here, pal"
Merrily We Roll Along,Now You Know,And you're only gonna wallow
Merrily We Roll Along,Now You Know,Right?
Merrily We Roll Along,Now You Know,Best thing that ever could have—
Merrily We Roll Along,Now You Know,"I mean, you'll come back"
Merrily We Roll Along,Now You Know,"I mean, what’s the fuss?"
Merrily We Roll Along,Now You Know,"I mean, sea and sun and comfort plus—"
Merrily We Roll Along,Now You Know,Happened!
Merrily We Roll Along,Now You Know,"I mean, after all, you've still got us"
Merrily We Roll Along,Now You Know,Best thing that ever could have happened!
Merrily We Roll Along,Now You Know,Best thing that ever could have happened!
Merrily We Roll Along,Now You Know,Best thing that ever could have happened!
Merrily We Roll Along,Now You Know,It was all getting much too complicated anyhow
Merrily We Roll Along,Now You Know,It was all getting much too complicated anyhow
Merrily We Roll Along,Now You Know,Best thing that ever could have happened!
Merrily We Roll Along,Now You Know,But you gotta let go
Merrily We Roll Along,Now You Know,Gotta do it from scratch
Merrily We Roll Along,Now You Know,Take a long deep breath
Merrily We Roll Along,Now You Know,Go back to your sources
Merrily We Roll Along,Now You Know,A little vacation
Merrily We Roll Along,Now You Know,Which is all about forgetting—
Merrily We Roll Along,Now You Know,Right?
Merrily We Roll Along,Now You Know,Right!
Merrily We Roll Along,Now You Know,Right!
Merrily We Roll Along,Now You Know,Then we'll do a new show—
Merrily We Roll Along,Now You Know,"No, we'll do a whole batch"
Merrily We Roll Along,Now You Know,Maybe one that's all about divorces!
Merrily We Roll Along,Now You Know,"I mean, a divorce court—"
Merrily We Roll Along,Now You Know,What a fascinating setting!
Merrily We Roll Along,Now You Know,Right?
Merrily We Roll Along,Now You Know,Right!
Merrily We Roll Along,Now You Know,Right.
Merrily We Roll Along,Now You Know,Best thing that ever could have happened…
Merrily We Roll Along,Now You Know,Yesterday is done
Merrily We Roll Along,Now You Know,Best thing that ever could have happened…
Merrily We Roll Along,Now You Know,See the pretty countryside
Merrily We Roll Along,Now You Know,"I say, best thing that ever could have happened…"
Merrily We Roll Along,Now You Know,"So you'll sit in the sun, you'll come back with a tan"
Merrily We Roll Along,Now You Know,"Soon enough you're merrily, merrily"
Merrily We Roll Along,Now You Know,"I say, best thing that ever could have happened…"
Merrily We Roll Along,Now You Know,In a month or two you're going to thank us
Merrily We Roll Along,Now You Know,Rolling along…
Merrily We Roll Along,Now You Know,"It's your time, your time…"
Merrily We Roll Along,Now You Know,Rolling along…
Merrily We Roll Along,Now You Know,It's your time…
Merrily We Roll Along,Now You Know,What's your choice?
Merrily We Roll Along,Now You Know,It's called count to ten
Merrily We Roll Along,Now You Know,"It's called burn your bridges, start again"
Merrily We Roll Along,Now You Know,You should burn them every now and then
Merrily We Roll Along,Now You Know,Or you'll never grow!
Merrily We Roll Along,Now You Know,"Come on, Frank!"
Merrily We Roll Along,Now You Know,Because now you grow
Merrily We Roll Along,Now You Know,Life's a killer
Merrily We Roll Along,Now You Know,So now you grow
Merrily We Roll Along,Now You Know,"You're right, nothing's fair"
Merrily We Roll Along,Now You Know,And it's all a plot
Merrily We Roll Along,Now You Know,And tomorrow doesn't look too hot—
Merrily We Roll Along,Now You Know,Right!
Merrily We Roll Along,Now You Know,You better look at what you got:
Merrily We Roll Along,Now You Know,"Over here, hello?"
Merrily We Roll Along,Now You Know,"Over here, hello?"
Merrily We Roll Along,Now You Know,"Over here, hello?"
Merrily We Roll Along,Now You Know,Oh!
Merrily We Roll Along,Now You Know,"Over here, hello! (Now you know it)"
Merrily We Roll Along,Now You Know,"It's here, hello (Now you know it)"
Merrily We Roll Along,Now You Know,"It's here, hello (Now you know it)"
Merrily We Roll Along,Now You Know,"It's here, hello (Now you know it)"
Merrily We Roll Along,Now You Know,Right! Right! Right! Right!
Merrily We Roll Along,Now You Know,Right! Right! Right! Right!
Merrily We Roll Along,Now You Know,Right! Right! Right! Right!
Merrily We Roll Along,Now You Know,"I love you, Frank!"
Merrily We Roll Along,Now You Know,Now you know!
Merrily We Roll Along,Gussie's Opening Number,He's only a boy...
Merrily We Roll Along,Gussie's Opening Number,Why do I think he loves me?
Merrily We Roll Along,Gussie's Opening Number,Maybe he loves what I can do for him
Merrily We Roll Along,Gussie's Opening Number,Maybe he thinks that I'll come through for him
Merrily We Roll Along,Gussie's Opening Number,Maybe the moon is cheese!
Merrily We Roll Along,Gussie's Opening Number,And yet maybe
Merrily We Roll Along,Gussie's Opening Number,Maybe
Merrily We Roll Along,Gussie's Opening Number,Something real is happening here...
Merrily We Roll Along,Gussie's Opening Number,But baby
Merrily We Roll Along,Gussie's Opening Number,You're a baby
Merrily We Roll Along,Gussie's Opening Number,And the man I'm married to needs me near... (Ah)
Merrily We Roll Along,Gussie's Opening Number,"Okay, the moon is cheese!"
Merrily We Roll Along,Gussie's Opening Number,And I love the guy I shouldn't
Merrily We Roll Along,Gussie's Opening Number,And I don't the one I should
Merrily We Roll Along,Gussie's Opening Number,"Ah, but love is blind"
Merrily We Roll Along,Gussie's Opening Number,And I go for the kind
Merrily We Roll Along,Gussie's Opening Number,That I finally find
Merrily We Roll Along,Gussie's Opening Number,Is no good
Merrily We Roll Along,Gussie's Opening Number,Is no good
Merrily We Roll Along,Gussie's Opening Number,And as we're going along (And as we're going along)
Merrily We Roll Along,Gussie's Opening Number,You take for granted some love
Merrily We Roll Along,Gussie's Opening Number,Will wеar away (Wear away)
Merrily We Roll Along,Gussie's Opening Number,We took for granted a lot
Merrily We Roll Along,Gussie's Opening Number,And still I say: (Still I say)
Merrily We Roll Along,Gussie's Opening Number,Wе could've kept on growing (Growing on)
Merrily We Roll Along,Gussie's Opening Number,Instead of just kept on (Kept on growing)
Merrily We Roll Along,Gussie's Opening Number,(Ba) We had a (Ba da) good thing (Ba da) going (Going)
Merrily We Roll Along,Gussie's Opening Number,Going
Merrily We Roll Along,Gussie's Opening Number,Ba doo ba doo doo ba doo doo ba
Merrily We Roll Along,Gussie's Opening Number,"Gone! (Ba doo ba doo doo ba doo doo ba, gone, going, gone)"
Merrily We Roll Along,It's a Hit!,Listen to that!
Merrily We Roll Along,It's a Hit!,Will you listen to that!
Merrily We Roll Along,It's a Hit!,Do you know what that means?
Merrily We Roll Along,It's a Hit!,Let me tell you what that means—
Merrily We Roll Along,It's a Hit!,"Wait, no—"
Merrily We Roll Along,It's a Hit!,Anyone who even thinks it
Merrily We Roll Along,It's a Hit!,Don't say it
Merrily We Roll Along,It's a Hit!,You'll jinx it...
Merrily We Roll Along,It's a Hit!,Listen to that!
Merrily We Roll Along,It's a Hit!,Did you listen to that?
Merrily We Roll Along,It's a Hit!,Does that make you feel proud?
Merrily We Roll Along,It's a Hit!,"Well, feel more than just proud—"
Merrily We Roll Along,It's a Hit!,"Okay, wait"
Merrily We Roll Along,It's a Hit!,I'll tempt fate
Merrily We Roll Along,It's a Hit!,And I'll state it out loud
Merrily We Roll Along,It's a Hit!,That's the sound of a—
Merrily We Roll Along,It's a Hit!,Hit!
Merrily We Roll Along,It's a Hit!,It's a hit!
Merrily We Roll Along,It's a Hit!,"Gang, I think this is it!"
Merrily We Roll Along,It's a Hit!,No more writing clever little shows
Merrily We Roll Along,It's a Hit!,For those basement saloons
Merrily We Roll Along,It's a Hit!,No more proclamations from the pros
Merrily We Roll Along,It's a Hit!,"That you ""can't hum the tunes""—"
Merrily We Roll Along,It's a Hit!,No more sneaking in at intermission
Merrily We Roll Along,It's a Hit!,To the plays you wish you could afford—
Merrily We Roll Along,It's a Hit!,Or producers having you audition
Merrily We Roll Along,It's a Hit!,Whenever they're bored—
Merrily We Roll Along,It's a Hit!,And who say right away
Merrily We Roll Along,It's a Hit!,As you play thе first chord:
Merrily We Roll Along,It's a Hit!,"""Boys, boys, it's very—what is the word?—interеsting"
Merrily We Roll Along,It's a Hit!,And if I had even the slightest belief any audiences would come
Merrily We Roll Along,It's a Hit!,"I would do it in a minute. Next!"""
Merrily We Roll Along,It's a Hit!,We're a hit!
Merrily We Roll Along,It's a Hit!,We're a hit!
