Musical,Song,Text
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),Sweeney!
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),Hear it singing!
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),Yes!
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),Stick it in the rosy skin of righteousness!
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),"His voice was soft, his manner mild."
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),He seldom laughed but he often smiled.
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),He'd seen how civilized men behaved.
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),He never forgot
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),and he never forgave.
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),Not Sweeney...
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),Not Sweeney Todd...
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 1),The Demon barber of Fleet Street
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Green finch and linnet bird,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Nightingale, blackbird,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,How is it you sing?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"How can you jubilate,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Sitting in cages,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Never taking wing?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Outside the sky waits,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Beckoning, beckoning,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Just beyond the bars.
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"How can you remain,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Staring at the rain,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Maddened by the stars?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,How is it you sing
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Anything?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,How is it you sing?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Green finch and linnet bird,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Nightingale, blackbird,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,How is it you sing?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Whence comes this melody constantly flowing?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Is it rejoicing or merely halloing?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Are you discussing or fussing
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Or simply dreaming?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Are you crowing?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Are you screaming?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Ringdove and robinet,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Is it for wages,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Singing to be sold?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Have you decided it's
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Safer in cages,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Singing when you're told?
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"My cage has many rooms,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Damask and dark.
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Nothing there sings,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Not even my lark.
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Larks never will, you know,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,When they're captive.
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Teach me to be more adaptive.
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Green finch and linnet bird,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"Nightingale, blackbird,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Teach me how to sing.
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,"If I cannot fly,"
Sweeney Todd: The Demon Barber of Fleet Street,Green Finch and Linnet Bird,Let me sing.
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","I have sailed the world,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Beheld its wonders,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",From the pearls of Spain
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","To the rubies of Tibet,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",But not even in London
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Have I seen such a wonder . . .
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Lady look at me look at me miss oh
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Look at me please oh
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Favor me favor me with your glance.
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Ah, miss,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",What do you what do you see off
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",There in those trees oh
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Won't you give won't you give me a chance?
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Who would sail to Spain
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","For all its wonders,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",When in Kearney's Lane
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Lies the greatest wonder yet?
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Ah, miss,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Look at you look at you pale and
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Ivory-skinned oh
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Look at you looking so sad so queer.
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Promise
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Not to retreat to the darkness
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Back of your window
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Not till you not till you look down here.
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Look at
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Green finch and linnet bird,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Nightingale, blackbird,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Teach me how to sing.
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","If I cannot fly,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Let me sing ...
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Me!
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Look at
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Me!
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Look at me ...
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Alms, Alms for a miserable woman."
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Beg your pardon, it's you sir, thank you, thank you kindly."
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","One moment mother, perhaps you know whose house this is."
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","That, Oh, that's the gret Judge Turpin's house that is."
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",And the young lady who resides there?
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Oh her? Well that's J-Johanna, His pretty little ward."
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",Oh but don't you go tresspassing there young man. Not if you value your hide.
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Tamper there and it's a good wippin' for ya,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",or any other yout' wif mischeif on 'is mind.
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Hey, Oink sailor boy, want it's lovely harbored,"
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss",open me gate but don't get straight I see it lists to starboard
Sweeney Todd: The Demon Barber of Fleet Street,"Ah, Miss","Off with you, OFF!"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"I feel you, Johanna,"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,I feel you.
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"I was half convinced I'd waken,"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,Satisfied enough to dream you.
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"Happily I was mistaken,"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,Johanna.
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"I'll steal you, Johanna,"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,I'll steal you.
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"I'll steal you, Johanna,"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,I'll steal you.
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,Do they think that walls could hide you?
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"Even now, I'm at your window."
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"I am in the dark beside you,"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,Buried sweetly in your yellow hair!
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"I feel you, Johanna,"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,And one day I'll steal you!
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"Til I'm with you then,"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,"I'm with you there,"
Sweeney Todd: The Demon Barber of Fleet Street,Johanna,Sweetly buried in your yellow hair!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Ladies and Gentlemen!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,May I have your attention please?
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Do you wake every morning in shame and despair
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,To discover your pillow is covered with hair
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Wot ought not to be there?
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Well, ladies and gentlemen,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,From now on you can waken with ease.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"You need never again have a worry or care,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"I will show you a miracle marvelous rare,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Gentlemen, you are about to see something wot rose"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,From the dead!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,On the top of my head.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Scarcely a month ago, gentlemen,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,I was suddenly struck with a rare
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Oriental disease.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Though the finest physicians in London were called,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,I awakened one morning amazed and appalled
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,To discover with dread that my head was as bald
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,As a novice's knees!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,I was dying of shame
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Till a gentleman came,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"An illustrious barber, Pirelli by name."
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,He gave me a liquid as precious as gold.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"I rubbed it in daily like wot I was told,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,And behold!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Less than thirty days old!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Twas Pirelli's
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Miracle elixir
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"That's what did the trick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"True, sir, true."
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Was it quick, sir?"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Did it in a tick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Just like an elixir
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Ought to do!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"How about a bottle, mister?"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Only costs a penny, guaranteed."
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Penny buys a bottle, I don't know"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,You don't need
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Ah, let's go"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Go ahead and tug, sir."
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Go ahead, sir, harder."
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Does Pirelli's
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Stimulate the growth, sir?"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"You can have my oath, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Tis unique.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Rub a minute.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Stimulatin', in'it?"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Soon you'll have to thin it
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Once a week!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Gently dab it.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Gets to be a habit.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Soon there'll be enough, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Somebody can grab it.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,See that chap with
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Hair like Shelley's?
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,You can tell 'e's
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Used Pirelli's!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Let me have a bottle,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Make that two!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Pardon me, sir, what's that awful stink?"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Smells to me like piss and looks like ink.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Buy Pirelli's
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Miracle elixir
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Anything wot's slick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Soon sprouts curls.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Try Pirelli's
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"When they see how thick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"You can have your pick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Of the girls!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,See Pirelli's
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Miracle elixir
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Grow a little wick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Then some fuzz.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,The Pirelli's
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Soon'll make it thick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Like a good elixir
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Always does!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Trust Pirelli's
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"If your hair is sick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Fix it in a nick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Don't look grim.
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Just Pirelli's
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"Miracle elixir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"That'll do the trick, sir"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,What about the money?
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"If you've got a kick, sir"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,What about the money?
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Where is this Pirelli?
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Go and get Pirelli!
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Tell it to the mixer
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Of the miracle elixir
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,"If you've got a kick, sir,"
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,What about our money?
Sweeney Todd: The Demon Barber of Fleet Street,Pirelli's Miracle Elixir,Where is this Pirelli?
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"Signore Pirelli, I am Mr.Sweeney Todd and I have serviced no kings,"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,Yet I'll wadger I can shave a cheek and pull and tooth
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,with ten times more dexterity than any street mounterbank! You see these Razors?
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,I lay them against five ounds you are no match for me.
Sweeney Todd: The Demon Barber of Fleet Street,,PIRELLI:
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,You hear this foolish man? Watch and see how he will regret his folly.
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,will Beadle Bamford be the judge?
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"Gladly, as always, to oblige my friends and neighbors."
Sweeney Todd: The Demon Barber of Fleet Street,,PIRELLI:
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,Ready?
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,Ready.
Sweeney Todd: The Demon Barber of Fleet Street,,PIRELLI:
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"To shave-a da face,"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"to pull-a da toot,"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,Require da grace
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,and not-a da brute
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"For if you slip and nick-a da skin,"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,you clip-a da chin
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,You rip-a da lip a bit
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,And dats-a da trut!
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,To shave-a da face
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,or even a part
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,Widout it-a smart
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,require da heart
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,it takes-a da art
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,I show you a chrt
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,I study-a starting in my yout!
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,To cut-a da hair
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,To trim-a da beard
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,To make-a da bristle
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,Clean as a whistle
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,dis is from early infancy
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,Da talent give to me
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,By God--------
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,It take-a da skill
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,It take-a da brians
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,It take-a da will
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,It take-a da Pains
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,It take-a da pace
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,It take-a da grace------
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,The winner is Todd
Sweeney Todd: The Demon Barber of Fleet Street,,PIRELLI:
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"Sir, I bow to a skill far defter than my own"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"Mr.Todd. Strange, sir, but it seems your face is know to me"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"Him? That's a laugh,"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,him being me uncle's cousin and arrived from Birmingham only yesterday.
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,And yet already I have heard Beadle Bramford spoken of with great respect
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"Well, sir, I try my best for my neighbors. In fleet street? Above your Pie shop, ma'am?"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"That's it, sir"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"Then Mr. Todd, you shall surely see me there before the week is out."
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"You will be welcome, Beadle Bramford, and I guarantee to give you,"
Sweeney Todd: The Demon Barber of Fleet Street,The Contest,"without a pennys charge, the closest shave you will evet know."
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 2),Sweeney Pondered and Sweeney planned
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 2),like a perfect mahine'e planned
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 2),"Barbing the hook, baiting the trap"
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 2),Setting out for the Beadle to snap
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 2),"Set a sort of a scene, 'e did"
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 2),"Laying the trail, showing the traces"
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 2),letting it lead to higher places
Sweeney Todd: The Demon Barber of Fleet Street,The Ballad of Sweeney Todd (Reprise 2),SWEENEY.......
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Easy now,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Hush, love, hush,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Don't distress yourself,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,What's your rush?
Sweeney Todd: The Demon Barber of Fleet Street,Wait,Keep your thoughts
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Nice and lush,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,Wait.
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Hush, love, hush,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,Think it through.
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Once it bubbles, then"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,What's to do?
Sweeney Todd: The Demon Barber of Fleet Street,Wait,Watch it close.
Sweeney Todd: The Demon Barber of Fleet Street,Wait,Let it brew.
Sweeney Todd: The Demon Barber of Fleet Street,Wait,Wait.
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"I've been thinkin' flowers,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Maybe daisies,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,To brighten up the room!
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Don't you think some flowers,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Pretty daisies,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,Might relieve the gloom?
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Ah, wait,"
Sweeney Todd: The Demon Barber of Fleet Street,Wait,"Love, wait."
Sweeney Todd: The Demon Barber of Fleet Street,Wait,And the judge? When will I get to him?
Sweeney Todd: The Demon Barber of Fleet Street,Wait,Can't you think of nothin' else?
